2142;0;4
2143;2;4
2144;1;4
2145;1;4
2146;0;4
2147;3;4
2148;1;4
2149;2;4
2150;1;4
2151;2;4
2152;2;4
2153;2;4
2154;3;4
2156;3;4
2156;0;4
2157;3;4
2158;0;2
2159;2;4
2160;3;4
2161;1;4
2162;2;4
2162;1;4
2165;2;4
2164;1;4
2166;0;4
2167;2;4
2168;2;4
2169;1;4
2170;3;4
2172;3;2
2172;0;4
2173;0;4
2174;3;4
2176;2;6
2176;2;4
2177;1;4
2177;0;4
2178;3;4
2180;3;4
2181;3;4
2182;2;4
2183;2;4
2184;1;4
2185;0;4
2186;2;4
2187;3;4
2188;3;4
2188;1;4
2190;2;4
2191;2;4
2192;2;4
2193;3;4
2195;1;4
2195;0;4
2195;2;4
2197;3;4
2198;0;4
2199;0;4
2200;1;4
2200;2;4
2202;1;4
2202;3;4
2205;2;4
2204;2;2
2206;3;4
2207;0;4
2208;1;4
2209;3;2
2210;0;4
2212;3;4
2212;0;4
2213;0;4
2215;3;6
2215;0;4
2216;0;4
2218;3;4
2217;2;3
2219;2;4
2220;2;4
2221;0;4
2222;2;4
2224;3;6
2224;0;4
2225;2;4
2226;1;4
2227;1;4
2228;3;4
2229;2;4
2230;2;4
2230;3;4
2232;1;4
2233;3;4
2234;1;4
2235;3;4
2236;1;6
2237;1;4
2238;0;4
2239;2;4
2240;3;4
2241;0;4
2242;1;4
2243;0;4
2244;3;2
2245;0;4
2246;2;5
2247;3;4
2248;1;4
2249;0;4
2249;3;4
2251;2;4
2252;0;4
2253;3;4
2254;2;4
2255;1;4
2256;3;5
2257;0;4
2258;2;4
2259;3;4
2260;3;4
2261;3;4
2262;1;4
2263;3;4
2264;3;4
2265;2;4
2265;3;4
2267;0;4
2269;2;4
2269;3;4
2270;0;4
2271;1;4
2272;1;4
2273;0;4
2274;3;4
2275;1;4
2276;2;4
2278;0;4
2278;0;4
2279;0;4
2280;2;4
2280;3;5
2283;1;4
2283;1;4
2284;2;4
2285;3;4
2286;3;4
2287;1;2
2289;2;4
2289;2;4
2290;1;4
2292;3;4
2292;1;4
2293;2;4
2293;1;4
2294;1;4
2296;3;4
2297;1;4
2298;2;4
2299;3;4
2300;2;4
2301;2;4
2302;3;4
2303;0;2
2304;3;4
2306;3;4
2306;2;4
2308;2;4
2309;3;3
2309;3;4
2311;1;4
2311;2;4
2312;3;4
2313;0;4
2314;2;2
2314;2;4
2315;2;4
2317;3;4
2318;1;2
2320;2;4
2320;2;4
2321;0;4
2322;2;4
2324;1;4
2324;1;4
2325;0;4
2325;1;4
2327;0;4
2328;1;4
2328;3;4
2330;3;2
2331;1;4
2332;1;6
2333;2;3
2334;2;4
2335;1;4
2336;3;4
2337;1;4
2338;0;4
2339;2;4
2341;2;4
2341;3;4
2342;1;4
2343;0;4
2343;2;6
2344;1;4
2346;2;4
2347;3;5
2347;2;4
2349;3;4
2350;0;4
2350;2;4
2352;1;4
2353;2;4
2355;0;4
2355;3;5
2356;0;4
2358;2;4
2358;3;4
2360;0;4
2360;2;4
2361;2;4
2362;0;4
2363;2;4
2364;3;4
2366;1;6
2367;3;4
2368;1;4
2367;1;4
2369;0;3
2370;3;2
2371;2;4
2372;1;4
2373;0;4
2373;1;4
2374;3;4
2376;2;4
2378;0;4
2378;3;3
2379;3;4
2380;1;4
2381;2;4
2382;3;4
2382;3;4
2383;2;4
2385;2;4
2387;1;4
2387;3;3
2388;1;4
2389;2;6
2390;1;4
2391;3;4
2392;1;4
2393;2;4
2393;1;4
2395;0;4
2396;1;5
2397;1;4
2398;1;4
2399;3;4
2400;0;2
2401;2;4
2402;0;4
2403;2;4
2404;0;4
2405;0;4
2406;1;4
2407;3;4
2407;1;4
2409;3;4
2410;0;4
2410;0;4
2411;2;4
2413;2;4
2414;3;4
2415;1;4
2416;3;3
2417;2;4
2418;1;4
2420;2;4
2420;0;4
2422;1;4
2422;3;3
2423;3;6
2424;0;2
2425;2;4
2425;3;4
2427;2;4
2428;1;5
2428;2;4
2429;3;4
2432;2;4
2432;2;4
2434;2;6
2434;0;4
2435;0;4
2435;0;4
2438;0;4
2437;0;4
2438;2;2
2440;3;4
2441;1;4
2441;2;4
2443;3;4
2444;2;4
2445;1;4
2447;2;4
2448;0;4
2447;3;4
2449;1;4
2450;1;4
2452;1;4
2452;0;4
2452;3;6
2454;3;5
2455;3;4
2456;3;4
2457;3;4
2458;1;4
2458;1;4
2460;1;4
2461;3;4
2462;3;4
2463;0;4
2464;0;4
2465;3;4
2466;1;4
2468;1;4
2467;3;4
2469;3;3
2470;0;4
2472;1;4
2472;3;4
2473;0;4
2474;3;4
2475;0;4
2475;0;4
2477;2;4
2479;2;4
2479;3;4
2481;0;4
2481;3;4
2481;0;3
2483;1;4
2485;2;4
2485;2;4
2486;3;2
2487;2;4
2489;2;4
2489;1;4
2491;0;4
2492;0;4
2492;0;6
2492;1;4
2493;3;4
2495;0;4
2496;3;4
2496;0;4
2498;3;4
2498;3;4
2500;1;4
2501;0;4
2502;3;4
2503;3;4
2504;3;4
2505;2;4
2506;1;4
2507;0;4
2507;2;4
2509;1;4
2510;3;4
2511;2;4
2512;3;4
2512;0;4
2515;2;4
2515;2;5
2517;1;4
2517;0;4
2518;3;4
2519;1;4
2520;3;3
2521;3;4
2522;0;5
2522;3;4
2524;1;4
2525;1;4
2526;0;6
2527;0;4
2528;3;4
2529;3;4
2530;2;4
2531;1;4
2532;2;2
2533;1;4
2534;1;4
2535;3;4
2535;1;4
2538;2;4
2538;0;4
2538;1;4
2540;1;4
2540;3;4
2543;1;4
2543;0;4
2545;1;4
2545;2;4
2546;1;4
2548;0;4
2548;3;4
2549;3;4
2550;1;4
2551;2;4
2553;3;4
2553;0;5
2554;2;6
2555;1;4
2556;1;4
2556;0;4
2558;1;4
2560;2;4
2560;1;4
2561;3;4
2561;3;4
2562;1;4
2563;3;4
2565;2;5
2566;1;4
2567;3;4
2567;0;4
2570;2;4
2570;3;2
2571;0;2
2571;3;4
2573;0;4
2575;1;4
2576;1;4
2576;2;5
2578;0;4
2578;1;4
2579;3;4
2580;2;4
2580;0;5
2582;3;4
2583;3;2
2584;2;4
2585;1;4
2587;3;4
2587;1;4
2588;1;4
2589;3;4
2589;0;4
2590;3;4
2592;1;6
2592;3;4
2594;0;4
2595;3;4
2596;2;4
2597;3;4
2598;3;4
2600;3;4
2601;1;4
2601;1;2
2602;0;4
2603;1;4
2603;2;4
2605;1;4
2607;2;5
2607;1;4
2608;0;4
2609;2;4
2610;1;4
2610;2;4
2612;0;5
2613;3;4
2614;0;4
2615;1;5
2616;3;4
2617;1;4
2618;1;4
2619;3;4
2620;2;4
2621;3;4
2622;3;4
2623;2;5
2625;2;5
2625;2;4
2626;1;4
2627;3;4
2629;1;4
2629;3;4
2629;1;4
2631;2;4
2633;3;4
2634;1;4
2634;0;4
2635;1;4
2636;1;3
2637;1;4
2638;0;4
2640;2;3
2640;3;4
2642;1;4
2642;0;4
2644;2;4
2644;2;4
2645;3;4
2646;1;4
2647;0;4
2648;0;4
2649;1;4
2650;3;4
2651;1;4
2652;1;4
2653;1;4
2654;1;4
2655;2;4
2656;2;4
2657;0;4
2658;3;4
2659;3;4
2661;3;4
2661;2;2
2662;3;6
2663;1;4
2665;0;5
2665;3;4
2666;3;4
2667;1;4
2668;2;5
2670;3;4
2669;3;4
2672;0;4
2672;2;4
2673;0;4
2673;3;4
2675;0;4
2676;1;4
2677;2;4
2678;0;3
2679;1;4
2680;1;4
2681;0;6
2682;0;4
2684;3;4
2684;2;4
2685;0;4
2686;2;4
2686;3;4
2688;3;4
2689;3;4
2690;2;4
2691;2;4
2692;2;4
2693;0;4
2693;0;4
2695;1;4
2697;2;4
2697;1;4
2698;2;4
2699;2;4
2701;0;6
2701;0;4
2702;0;4
2703;0;4
2703;0;4
2704;0;4
2706;2;4
2707;0;5
2708;0;4
2708;2;4
2710;0;4
2711;0;4
2712;1;4
2713;2;4
2715;1;4
2715;3;4
2717;0;4
2717;2;4
2718;3;3
2719;3;4
2720;1;4
2720;2;4
2722;2;4
2723;2;4
2724;3;4
2725;0;4
2726;1;3
2727;2;4
2727;0;2
2729;1;4
2730;0;4
2732;2;4
2732;3;4
2733;1;4
2734;1;4
2735;2;4
2736;0;4
2737;0;4
2737;3;4
2740;2;6
2740;0;4
2741;3;4
2742;1;4
2743;1;4
2743;0;4
2745;1;4
2746;2;4
2746;3;4
2748;0;4
2749;3;4
2750;1;4
2752;0;4
2752;2;3
2753;1;3
2754;0;4
2755;3;4
2756;2;4
2756;0;4
2758;1;5
2759;0;3
2761;3;4
2762;2;4
2762;0;4
2763;1;4
2763;3;4
2765;1;4
2766;2;4
2767;3;4
2768;1;5
2768;2;4
2770;2;4
2771;2;4
2772;3;4
2773;0;6
2774;2;4
2775;0;4
2776;1;6
2777;2;4
2777;2;4
2779;3;4
2780;1;4
2781;2;4
2782;0;4
2783;3;4
2783;2;4
2785;3;4
2787;0;4
2787;0;4
2788;1;4
2790;0;4
2790;3;4
2791;0;4
2792;2;4
2793;0;3
2794;0;2
2795;2;4
2796;2;4
2797;2;4
2797;1;4
2799;1;4
2800;2;4
2802;1;4
2802;3;4
2803;2;4
2804;3;4
2805;0;4
2806;0;4
2807;3;4
2808;2;4
2809;3;4
2810;1;4
2811;0;4
2812;3;4
2813;0;2
2814;1;4
2815;2;4
2816;1;4
2817;1;5
2817;1;4
2819;1;4
2819;3;4
2821;1;4
2822;1;4
2823;3;4
2824;0;4
2826;2;4
2826;3;4
2827;0;5
2828;3;4
2828;0;5
2830;3;4
2831;3;4
2831;0;6
2832;3;4
2834;0;4
2835;2;4
2837;1;4
2836;3;4
2838;0;4
2839;3;4
2840;1;4
2841;1;2
2842;0;4
2844;1;4
2844;0;4
2845;2;4
2846;2;4
2847;1;4
2848;0;4
2850;0;4
2849;0;4
2851;1;4
2851;3;4
2853;0;4
2854;2;4
2854;0;4
2856;3;4
2857;3;4
2858;0;4
2859;3;4
2860;2;4
2861;3;4
2863;1;4
2863;0;4
2864;0;4
2865;1;4
2866;1;4
2867;1;4
2868;3;4
2869;0;4
2870;1;5
2871;0;6
2873;3;6
2873;3;4
2874;3;5
2875;0;4
2876;0;4
2877;1;3
2877;2;4
2880;3;4
2880;1;2
2881;3;4
2882;0;4
2883;2;4
2884;0;4
2885;2;4
2886;2;5
2888;1;4
2888;0;4
2889;0;4
2890;1;4
2892;2;4
2893;2;4
2893;2;4
2894;3;2
2894;3;4
2895;1;4
2897;0;4
2898;3;4
2899;2;4
2901;1;4
2901;0;4
2903;2;4
2903;3;4
2904;2;4
2905;3;4
2906;0;4
2907;2;4
2909;2;4
2908;3;4
2910;3;4
2911;1;4
2911;0;4
2913;2;4
2915;0;4
2915;0;4
2916;3;4
2917;0;4
2919;3;4
2919;1;4
2920;3;4
2922;0;4
2922;2;4
2923;0;4
2924;1;4
2925;3;4
2927;2;4
2927;3;4
2927;0;4
2929;3;4
2930;2;4
2931;3;4
2932;3;4
2933;1;4
2933;2;5
2936;1;4
2936;1;2
2937;3;4
2938;2;4
2939;0;4
2940;3;4
2941;3;4
2943;2;4
2943;1;4
2945;2;4
2945;0;4
2947;1;4
2947;3;5
2948;0;4
2950;0;4
2949;0;4
2951;0;2
2953;3;4
2953;0;4
2954;1;4
2955;1;4
2956;2;4
2957;0;4
2958;2;4
2959;1;4
2960;1;3
2961;2;4
2962;3;4
2964;2;4
2965;0;4
2965;1;4
2966;0;6
2968;1;4
2968;2;4
2970;0;4
2970;2;4
2971;0;4
2972;1;4
2973;3;4
2973;3;4
2975;0;4
2976;2;4
2977;0;4
2978;0;4
2979;0;4
2980;2;6
2981;1;4
2982;1;4
2983;2;4
2984;3;4
2985;3;4
2986;1;4
2987;0;4
2988;2;4
2989;0;4
2990;1;4
2991;2;4
2992;2;2
2993;1;5
2994;1;4
2995;1;4
2996;0;4
2996;1;4
2998;3;4
3000;3;4
